1	-21.0	-21.0	7.345737934112549
2	-21.0	-21.0	10.747756242752075
3	-20.0	-20.99	14.722599983215332
4	-21.0	-20.990099999999998	18.22605061531067
5	-21.0	-20.990199	22.51237416267395
6	-21.0	-20.990297010000003	25.763598203659058
7	-19.0	-20.970394039900004	29.93623638153076
8	-21.0	-20.970690099501006	33.248738050460815
9	-21.0	-20.970983198505998	36.68518328666687
10	-21.0	-20.97127336652094	40.47192883491516
11	-20.0	-20.96156063285573	44.07035207748413
12	-20.0	-20.95194502652717	51.22590351104736
13	-20.0	-20.942425576261897	62.05755019187927
14	-21.0	-20.943001320499278	71.16939353942871
15	-21.0	-20.943571307294285	80.18437027931213
16	-21.0	-20.944135594221343	91.00816893577576
17	-21.0	-20.94469423827913	100.5683171749115
18	-21.0	-20.94524729589634	109.97271537780762
19	-21.0	-20.945794822937376	119.27782654762268
20	-20.0	-20.936336874708	130.04594802856445
21	-20.0	-20.92697350596092	141.33331298828125
22	-20.0	-20.91770377090131	155.04612708091736
23	-19.0	-20.898526733192295	166.39582562446594
24	-21.0	-20.899541465860374	175.92991471290588
25	-21.0	-20.900546051201772	186.94964838027954
26	-21.0	-20.901540590689756	196.835294008255
27	-21.0	-20.90252518478286	206.44858169555664
28	-19.0	-20.88349993293503	218.43152737617493
29	-20.0	-20.87466493360568	230.2093117237091
30	-20.0	-20.865918284269622	243.7921221256256
31	-19.0	-20.84725910142693	256.50893664360046
32	-21.0	-20.84878651041266	268.05066752433777
33	-18.0	-20.820298645308533	282.9177277088165
34	-21.0	-20.82209565885545	296.3998658657074
35	-19.0	-20.803874702266896	312.18191862106323
36	-20.0	-20.795835955244225	330.24822998046875
37	-20.0	-20.787877595691782	349.1400656700134
38	-21.0	-20.789998819734866	364.34371757507324
39	-20.0	-20.782098831537517	388.50243639945984
40	-20.0	-20.77427784322214	411.17537808418274
41	-19.0	-20.75653506478992	430.1928770542145
42	-20.0	-20.748969714142017	451.25902009010315
43	-20.0	-20.741480017000598	470.18126487731934
44	-20.0	-20.73406521683059	490.20483326911926
45	-20.0	-20.726724564662284	514.6320233345032
46	-17.0	-20.689457319015663	540.5093030929565
47	-20.0	-20.682562745825503	559.0000159740448
48	-19.0	-20.66573711836725	588.1966457366943
49	-19.0	-20.649079747183578	614.8486649990082
50	-17.0	-20.612588949711743	639.5077478885651
