0	0	3539	1	0.5004159212112427	-21.0	-21.0
0	1	3775	1	0.4982750415802002	-21.0	-21.0
0	2	3055	1	0.5004159212112427	-21.0	-21.0
0	3	3918	0	0.5036766529083252	-20.0	-20.99
0	4	3678	1	0.4988442063331604	-20.0	-20.980099999999997
0	5	3539	1	0.4982750415802002	-21.0	-20.980299
0	6	3823	0	0.5004304051399231	-19.0	-20.96049601
0	7	3295	0	0.4995840787887573	-21.0	-20.9608910499
0	8	3303	0	0.4995840787887573	-21.0	-20.961282139401
0	9	4029	1	0.4982750415802002	-21.0	-20.96166931800699
1	0	4692	1	0.5114398002624512	-18.0	-20.93205262482692
1	1	3541	0	0.476460725069046	-21.0	-20.93273209857865
1	2	3775	0	0.44368836283683777	-21.0	-20.933404777592866
1	3	4698	1	0.5053642988204956	-18.0	-20.904070729816937
1	4	4031	1	0.5053642988204956	-21.0	-20.90503002251877
1	5	4297	0	0.476460725069046	-19.0	-20.885979722293584
1	6	3779	0	0.49267616868019104	-21.0	-20.88711992507065
1	7	3775	1	0.5053642988204956	-21.0	-20.888248725819945
1	8	3775	1	0.5235392451286316	-21.0	-20.889366238561745
1	9	4061	0	0.44565606117248535	-19.0	-20.87047257617613
2	0	4507	1	0.520156741142273	-21.0	-20.87176785041437
2	1	4263	1	0.520156741142273	-21.0	-20.873050171910226
2	2	3922	0	0.5262343287467957	-20.0	-20.864319670191122
2	3	3295	0	0.49301016330718994	-21.0	-20.865676473489213
2	4	3551	1	0.520156741142273	-21.0	-20.86701970875432
2	5	3779	0	0.49301016330718994	-21.0	-20.86834951166678
2	6	4263	1	0.520156741142273	-21.0	-20.869666016550113
2	7	3686	1	0.5705742835998535	-20.0	-20.86096935638461
2	8	3055	0	0.49301016330718994	-21.0	-20.862359662820765
2	9	3295	1	0.520156741142273	-21.0	-20.86373606619256
3	0	3535	1	0.488334059715271	-21.0	-20.865098705530635
3	1	3442	0	0.47842082381248474	-20.0	-20.856447718475327
3	2	4039	0	0.5116658806800842	-21.0	-20.857883241290573
3	3	3674	0	0.4316779673099518	-20.0	-20.849304408877664
3	4	4015	1	0.488334059715271	-21.0	-20.85081136478889
3	5	3543	1	0.488334059715271	-21.0	-20.852303251141002
3	6	4267	0	0.4888528287410736	-21.0	-20.85378021862959
3	7	4983	0	0.3954569399356842	-21.0	-20.855242416443296
3	8	3436	0	0.4751075208187103	-20.0	-20.84668999227886
3	9	3783	0	0.5116658806800842	-21.0	-20.848223092356072
4	0	3674	1	0.534245491027832	-20.0	-20.83974086143251
4	1	3779	1	0.47638097405433655	-21.0	-20.841343452818187
4	2	4648	1	0.5793362259864807	-20.0	-20.832930018290003
4	3	3295	0	0.5236189961433411	-21.0	-20.834600718107104
4	4	3823	1	0.47638097405433655	-19.0	-20.816254710926035
4	5	4023	0	0.5236189961433411	-21.0	-20.818092163816775
4	6	4545	0	0.5236189961433411	-19.0	-20.79991124217861
4	7	3295	1	0.47638097405433655	-21.0	-20.801912129756825
4	8	4301	0	0.3660849928855896	-19.0	-20.78389300845926
4	9	4755	1	0.47638097405433655	-21.0	-20.78605407837467
5	0	3299	0	0.5345318913459778	-21.0	-20.78819353759092
5	1	3775	1	0.6830179691314697	-21.0	-20.790311602215013
5	2	4503	0	0.5345318913459778	-21.0	-20.792408486192862
5	3	4023	0	0.5345318913459778	-21.0	-20.794484401330934
5	4	3678	1	0.5852766036987305	-20.0	-20.786539557317624
5	5	5265	0	0.5345318913459778	-19.0	-20.76867416174445
5	6	4263	0	0.31698209047317505	-21.0	-20.770987420127007
5	7	3787	0	0.5345318913459778	-21.0	-20.773277545925737
5	8	3434	0	0.4766923189163208	-20.0	-20.76554477046648
5	9	5247	1	0.6119412183761597	-21.0	-20.767889322761818
6	0	3779	1	0.5260077714920044	-21.0	-20.7702104295342
6	1	4023	1	0.5260077714920044	-21.0	-20.772508325238856
6	2	4065	1	0.5260077714920044	-19.0	-20.75478324198647
6	3	3775	1	0.5260077714920044	-21.0	-20.757235409566604
6	4	3295	0	0.47399216890335083	-21.0	-20.759663055470938
6	5	3783	0	0.47399216890335083	-21.0	-20.762066424916227
6	6	3535	0	0.47399216890335083	-21.0	-20.764445760667066
6	7	3295	1	0.5260077714920044	-21.0	-20.766801303060397
6	8	4015	1	0.5260077714920044	-21.0	-20.769133290029792
6	9	3783	1	0.5260077714920044	-21.0	-20.771441957129493
7	0	4642	1	0.6491076946258545	-20.0	-20.763727537558196
7	1	3926	1	0.5842465758323669	-20.0	-20.756090262182614
7	2	3775	1	0.5638937950134277	-21.0	-20.75852935956079
7	3	4751	0	0.43610626459121704	-21.0	-20.760944065965184
7	4	3924	1	0.5411931872367859	-20.0	-20.75333462530553
7	5	3678	1	0.5538656115531921	-20.0	-20.745801279052476
7	6	3295	0	0.43610626459121704	-21.0	-20.74834326626195
7	7	3539	1	0.5638937950134277	-21.0	-20.750859833599332
7	8	3535	0	0.43610626459121704	-21.0	-20.753351235263338
7	9	4162	0	0.6100447177886963	-20.0	-20.745817722910704
8	0	3295	1	0.5401370525360107	-21.0	-20.7483595456816
8	1	4547	1	0.5401370525360107	-19.0	-20.73087595022478
8	2	4164	1	0.7435318827629089	-20.0	-20.723567190722534
8	3	4305	1	0.5401370525360107	-19.0	-20.70633151881531
8	4	4259	0	0.4933682382106781	-21.0	-20.709268203627158
8	5	5642	1	0.6137568950653076	-18.0	-20.682175521590885
8	6	5027	1	0.5401370525360107	-19.0	-20.665353766374977
8	7	3295	0	0.45986297726631165	-21.0	-20.668700228711227
8	8	3920	1	0.5238316655158997	-20.0	-20.662013226424115
8	9	4259	1	0.5404425263404846	-21.0	-20.665393094159874
9	0	3295	1	0.5169082880020142	-21.0	-20.668739163218277
9	1	3787	0	0.4830917716026306	-21.0	-20.672051771586094
9	2	3295	0	0.4830917716026306	-21.0	-20.675331253870233
9	3	3678	1	0.4876723885536194	-20.0	-20.66857794133153
9	4	4027	1	0.5169082880020142	-21.0	-20.671892161918215
9	5	4406	1	0.6001548767089844	-20.0	-20.665173240299033
9	6	4164	0	0.4899759590625763	-20.0	-20.658521507896044
9	7	3926	0	0.5509836673736572	-20.0	-20.651936292817084
9	8	4015	1	0.5169082880020142	-21.0	-20.655416929888915
9	9	4259	0	0.4830917716026306	-21.0	-20.658862760590026
10	0	3539	0	0.5268558859825134	-21.0	-20.662274132984127
10	1	3535	0	0.4573424458503723	-21.0	-20.665651391654286
10	2	4156	0	0.5689111948013306	-20.0	-20.658994877737744
10	3	4414	1	0.4840690493583679	-20.0	-20.652404928960365
10	4	4507	0	0.5602726340293884	-21.0	-20.65588087967076
10	5	4027	1	0.4731440842151642	-21.0	-20.659322070874055
10	6	4154	0	0.509850025177002	-20.0	-20.652728850165314
10	7	4644	1	0.5620025992393494	-20.0	-20.64620156166366
10	8	6237	0	0.43321704864501953	-19.0	-20.629739546047023
10	9	4638	1	0.4761035144329071	-20.0	-20.623442150586552
11	0	4166	0	0.5609608292579651	-20.0	-20.617207729080686
11	1	3678	1	0.6122523546218872	-20.0	-20.61103565178988
11	2	5025	1	0.4390392005443573	-19.0	-20.59492529527198
11	3	5128	0	0.5891517400741577	-20.0	-20.58897604231926
11	4	5130	1	0.4714254140853882	-20.0	-20.583086281896065
11	5	4755	0	0.5609608292579651	-21.0	-20.587255419077106
11	6	3543	0	0.5609608292579651	-21.0	-20.591382864886334
11	7	4791	0	0.5609608292579651	-19.0	-20.57546903623747
11	8	4166	1	0.6300398707389832	-20.0	-20.569714345875095
11	9	3686	0	0.6507216691970825	-20.0	-20.564017202416345
12	0	4511	1	0.42165425419807434	-21.0	-20.56837703039218
12	1	4015	1	0.7646262645721436	-21.0	-20.57269326008826
12	2	4983	0	0.5783456563949585	-21.0	-20.57696632748738
12	3	5023	0	0.5783456563949585	-19.0	-20.561196664212506
12	4	4158	0	0.3948429226875305	-20.0	-20.55558469757038
12	5	3775	1	0.42165425419807434	-21.0	-20.56002885059468
12	6	4406	0	0.22150874137878418	-20.0	-20.55442856208873
12	7	5019	1	0.42165425419807434	-19.0	-20.538884276467844
12	8	4495	1	0.42165425419807434	-21.0	-20.543495433703164
12	9	3543	1	0.42165425419807434	-21.0	-20.548060479366132
13	0	3535	1	0.38548317551612854	-21.0	-20.552579874572473
13	1	4398	1	0.37393274903297424	-20.0	-20.547054075826747
13	2	4888	0	0.5724239945411682	-20.0	-20.54158353506848
13	3	4638	1	0.5838509202003479	-20.0	-20.536167699717794
13	4	4305	1	0.7210409641265869	-19.0	-20.520806022720617
13	5	4886	1	0.3727324903011322	-20.0	-20.51559796249341
13	6	5513	0	0.6145167946815491	-19.0	-20.500441982868477
13	7	3783	0	0.6145167946815491	-21.0	-20.50543756303979
13	8	4027	0	0.8555371165275574	-21.0	-20.510383187409396
13	9	4779	1	0.38548317551612854	-19.0	-20.495279355535303
14	0	4991	0	0.65156489610672	-21.0	-20.50032656197995
14	1	4650	1	0.4045390486717224	-20.0	-20.495323296360148
14	2	4987	1	0.3605744540691376	-21.0	-20.50037006339655
14	3	4543	0	0.5192620158195496	-19.0	-20.485366362762583
14	4	4813	0	0.63942551612854	-17.0	-20.450512699134958
14	5	4916	0	0.700126051902771	-18.0	-20.426007572143607
14	6	4638	1	0.4845447242259979	-20.0	-20.42174749642217
14	7	4646	1	0.45991823077201843	-20.0	-20.41753002145795
14	8	5983	0	0.5126541256904602	-19.0	-20.40335472124337
14	9	4654	0	0.6088529825210571	-20.0	-20.399321174030938
15	0	4255	0	0.6621789932250977	-21.0	-20.405327962290627
15	1	5130	0	0.5787464380264282	-20.0	-20.40127468266772
15	2	4991	1	0.7535151243209839	-21.0	-20.407261935841042
15	3	3543	0	0.6648022532463074	-21.0	-20.413189316482633
15	4	4775	1	0.4719338119029999	-19.0	-20.399057423317807
15	5	5614	1	0.3405648469924927	-20.0	-20.39506684908463
15	6	5999	1	0.7095052003860474	-19.0	-20.381116180593782
15	7	4162	0	0.7629165649414062	-20.0	-20.377305018787844
15	8	5013	0	0.6609944701194763	-19.0	-20.36353196859997
15	9	4545	0	0.6648022532463074	-19.0	-20.34989664891397
16	0	4495	1	0.4787498712539673	-21.0	-20.35639768242483
16	1	4394	1	0.48915523290634155	-20.0	-20.35283370560058
16	2	5521	0	0.6710776090621948	-19.0	-20.339305368544576
16	3	4015	0	0.6208165884017944	-21.0	-20.34591231485913
16	4	4874	0	0.6859620809555054	-20.0	-20.34245319171054
16	5	4991	0	0.6710776090621948	-21.0	-20.349028659793436
16	6	4158	0	0.6444362998008728	-20.0	-20.345538373195502
16	7	6217	1	0.3289223313331604	-19.0	-20.332082989463547
16	8	5711	1	0.33311697840690613	-21.0	-20.338762159568912
16	9	4642	1	0.6308334469795227	-20.0	-20.335374537973223
17	0	4027	0	0.6618544459342957	-21.0	-20.34202079259349
17	1	4739	0	0.6618544459342957	-21.0	-20.348600584667558
17	2	3922	0	0.42671701312065125	-20.0	-20.345114578820883
17	3	4743	1	0.7753148078918457	-21.0	-20.351663433032677
17	4	4888	0	0.6831100583076477	-20.0	-20.34814679870235
17	5	3674	0	0.46119219064712524	-20.0	-20.344665330715323
17	6	4061	1	0.3377847373485565	-19.0	-20.33121867740817
17	7	4019	0	0.6622152924537659	-21.0	-20.33790649063409
17	8	5410	1	0.5529879927635193	-18.0	-20.31452742572775
17	9	4644	1	0.16193364560604095	-20.0	-20.31138215147047
18	0	3787	0	0.6692383885383606	-21.0	-20.318268329955767
18	1	5376	0	0.3973897695541382	-20.0	-20.315085646656208
18	2	5848	1	0.6664612889289856	-20.0	-20.311934790189646
18	3	5868	0	0.5750293135643005	-20.0	-20.30881544228775
18	4	4154	0	0.4023912250995636	-20.0	-20.30572728786487
18	5	4777	0	0.66476970911026	-19.0	-20.29267001498622
18	6	3686	1	0.5536028742790222	-20.0	-20.289743314836358
18	7	4015	0	0.66476970911026	-21.0	-20.296845881687993
18	8	5606	0	0.5245779156684875	-20.0	-20.293877422871113
18	9	4650	0	0.5899830460548401	-20.0	-20.2909386486424
19	0	5547	0	0.6623267531394958	-17.0	-20.258029262155976
