0	0	1154	0	0.5294654965400696	-20.0	-20.0
0	1	818	1	0.41719576716423035	-21.0	-20.01
0	2	972	0	0.8415694832801819	-20.0	-20.009900000000002
0	3	822	0	0.4727807939052582	-21.0	-20.019801
0	4	999	0	0.808443546295166	-21.0	-20.02960299
0	5	879	0	0.5522907376289368	-21.0	-20.039306960100003
0	6	1221	0	0.45296117663383484	-18.0	-20.018913890499004
0	7	855	0	0.7366170883178711	-20.0	-20.018724751594014
0	8	880	0	0.6877360939979553	-21.0	-20.028537504078074
0	9	1061	0	0.3930974304676056	-21.0	-20.038252129037293
1	0	942	0	0.6306644082069397	-21.0	-20.04786960774692
1	1	916	0	0.7333040833473206	-20.0	-20.047390911669453
1	2	1279	1	0.3307580053806305	-20.0	-20.046917002552757
1	3	938	0	0.6066934466362	-21.0	-20.05644783252723
1	4	818	0	0.5813042521476746	-21.0	-20.065883354201958
1	5	938	0	0.5201058983802795	-21.0	-20.07522452065994
1	6	1218	1	0.3628576993942261	-20.0	-20.07447227545334
1	7	1061	0	0.5434302091598511	-21.0	-20.083727552698807
1	8	1193	1	0.2962820827960968	-19.0	-20.07289027717182
1	9	937	1	0.2815391421318054	-21.0	-20.0821613744001
2	0	1034	1	0.5970302224159241	-20.0	-20.0813397606561
2	1	919	1	0.45615214109420776	-20.0	-20.080526363049536
2	2	1003	1	0.4882447421550751	-21.0	-20.08972109941904
2	3	911	0	0.7183790802955627	-20.0	-20.088823888424848
2	4	1247	1	0.7519199848175049	-21.0	-20.0979356495406
2	5	1338	0	0.6674343943595886	-20.0	-20.096956293045192
2	6	881	0	0.605353593826294	-21.0	-20.10598673011474
2	7	971	0	0.7594535946846008	-20.0	-20.104926862813592
2	8	939	0	0.6529829502105713	-21.0	-20.113877594185457
2	9	936	0	0.6378034949302673	-21.0	-20.122738818243604
3	0	1061	0	0.7019158601760864	-21.0	-20.13151143006117
3	1	1315	0	0.5834377408027649	-19.0	-20.12019631576056
3	2	941	1	0.4165622293949127	-21.0	-20.128994352602955
3	3	875	0	0.3861398696899414	-21.0	-20.137704409076928
3	4	1075	0	0.6393088102340698	-19.0	-20.12632736498616
3	5	1255	0	0.47523999214172363	-17.0	-20.0950640913363
3	6	1457	1	0.7720550894737244	-20.0	-20.094113450422938
3	7	972	1	0.6882975101470947	-20.0	-20.093172315918707
3	8	1061	0	0.6206436157226562	-21.0	-20.10224059275952
3	9	1217	0	0.690424382686615	-20.0	-20.101218186831925
4	0	916	1	0.6305781006813049	-20.0	-20.100206004963606
4	1	1340	1	0.6853496432304382	-20.0	-20.09920394491397
4	2	884	1	0.5315486788749695	-21.0	-20.10821190546483
4	3	1372	0	0.7621331214904785	-19.0	-20.097129786410182
4	4	1181	0	0.7606479525566101	-21.0	-20.106158488546082
4	5	1321	1	0.9527418613433838	-17.0	-20.075096903660622
